A,B 
"(-20, 70, 7, 70)","[28.899462374999995, 0, 1]"
"(-20, 60, 8, 60)","[23.274224999999994, 0, 1]"
"(-20, 50, 9, 50)","[16.694999999999997, 0, 1]"
"(-30, 40, 10, 40)","[147.94825213265966, 0, 2]"
"(-30, 30, 10, 30)","[-900.0, 199.17752605508724, 8]"
"(-20, 80, -5, -40)","[199.938745544046, 0, 258]"
"(-40, 90, 0, -30)","[199.9570020388328, 0, 258]"
"(-47, 80, 4, -40)","[199.93857377334558, 0, 90]"
"(100, 90, -4, 0)","[199.95693061895344, -1363.0876182453112, 580]"
"(-40, 90, -9, 150)","[-1753.70355, -900.0, 4]"
"(-40, 90, -8, 160)","[-990.0, -1759.5, 4]"
"(-43, 100, -7, 170)","[-882.0425353225546, 0, 2]"
"(-41, 70, 1, 20)","[199.95069431287249, 0, 12]"
"(-45, 70, 2, 10)","[199.97764406644455, 0, 20]"
"(-43, 80, -5, 70)","[199.81480611806595, 0, 563]"
"(-30, 40, -7, -20)","[160.7620333337065, 0, 2]"
"(-40, 50, -6, -20)","[169.97670504193934, 0, 5]"
"(-43, 60, -3, 0)","[185.09220863119674, 0, 2]"
"(-47, 60, -2, 0)","[189.8306063592845, 0, 2]"
"(100, 0, -1, 0)","[199.96831633509697, 0, 507]"
"(-10, 30, 7, 40)","[-900.0, 195.40994081313724, 5]"
"(-10, 20, 8, 30)","[-900.0, 0, 1]"
"(-20, 10, 9, 20)","[179.58713889404325, 0, 1]"
"(-41, 40, -9, 50)","[195.57213630511552, 0, 5]"
"(-45, 50, -8, 50)","[37.61213215182469, 0, 1]"
"(-49, 60, -7, 60)","[183.18367506973732, 0, 2]"
"(-47, 70, -2, -10)","[199.94432626619925, 0, 252]"
"(-20, 60, 6, -70)","[199.9201026916116, 0, 242]"
"(-20, 50, 7, -70)","[199.92334479383499, 0, 295]"
"(-40, 40, -8, -80)","[199.81787593378095, 0, 195]"
"(-43, 50, -7, -80)","[199.8344243947165, 0, 68]"
"(-47, 50, -6, -70)","[191.70390680260192, 0, 2]"
"(-40, 60, -8, -30)","[199.40154696458123, 0, 1506]"
"(-20, 60, -3, 30)","[199.98576619458703, 0, 89]"
"(-40, 60, 2, 30)","[199.98989412213916, 0, 89]"
"(-45, 50, 5, 10)","[191.6182422496662, 0, 5]"
"(-49, 40, 6, 10)","[173.76104388187505, 0, 1]"
"(-47, 80, -2, 0)","[199.96561217974494, 0, 516]"
"(-47, 80, -9, 160)","[-740.4613580971048, -1015.3158536892139, 7]"
"(100, 170, -8, 0)","[-577.3715138615207, -1307.4772945833395, 9]"
"(20, 140, 10, 0)","[197.94965577143307, 0, 2]"
"(-41, 60, 7, 110)","[144.31707789399945, 0, 1]"
"(-45, 50, 8, 100)","[158.2655881801163, 0, 1]"
"(-49, 40, 9, 90)","[174.57963529838167, 0, 1]"
"(-47, 40, 9, 10)","[199.98863637617166, 0, 352]"
"(30, 180, 7, 0)","[-1990.239232234945, -1673.6943722311091, 57]"
"(20, 180, 8, 0)","[197.88514420112097, 0, 2]"
"(-43, 60, -8, 50)","[198.91666396439112, 0, 213]"
"(-47, 70, -7, 60)","[198.7948518871695, 0, 223]"
"(-20, 80, 3, 180)","[160.7765204972527, 0, 10]"
"(-30, 70, 5, 180)","[166.70838308261298, 0, 5]"
"(-40, 50, 8, 170)","[176.80853509271824, 0, 4]"
"(-43, 40, 9, 160)","[174.70996323525335, 0, 2]"
"(-47, 30, 10, 150)","[186.37201272553844, 0, 2]"
"(-30, 20, 8, 20)","[-900.0, 0, 1]"
"(-30, 10, 9, 10)","[179.64457194404446, 0, 1]"
"(-10, 80, -9, 60)","[-1502.0623257749999, -1528.0043028360192, 9]"
"(-20, 90, -8, 70)","[-990.0, -900.0, 3]"
"(-20, 100, -7, 80)","[199.73399696248532, 0, 3]"
"(-30, 100, -9, 120)","[199.9042210907046, 0, 21]"
"(-47, 70, -3, 90)","[199.71937519407376, 0, 955]"
"(-45, 80, 2, 70)","[198.44784383691635, 0, 19]"
"(-43, 80, 3, 170)","[196.67468678856795, 0, 1673]"
"(-20, 50, -7, 150)","[199.46334538068464, 0, 4]"
"(-40, 70, -2, 170)","[199.4445103016278, 0, 4]"
"(-43, 70, 1, 170)","[199.60536988928158, 0, 4]"
"(-47, 70, 2, 170)","[199.72436007589454, 0, 7]"
"(-45, 70, -3, -20)","[147.39427463342173, 0, 4]"
"(-49, 70, -2, -20)","[86.23658982972124, 0, 1]"
"(50, -60, 9, 0)","[-916.8776230893707, -1781.5518086203108, 2]"
"(-47, 70, -3, 120)","[198.5619751650287, 0, 522]"
"(-41, 70, 1, 150)","[189.0123187502475, 0, 2]"
"(-49, 70, 3, 150)","[199.62313733844312, 0, 6]"
"(-47, 70, -5, 30)","[199.96121970834108, 0, 1227]"
"(100, 10, 0, 0)","[199.96112171644572, 0, 394]"
"(-30, 90, -3, 0)","[199.97113491459666, 0, 193]"
"(-43, 90, 2, 0)","[199.97168408082211, 0, 103]"
"(-43, 70, -5, 10)","[199.98740916986995, 0, 845]"
"(-10, 70, -8, 80)","[-1065.9998168526395, -892.3050000000001, 7]"
"(-20, 90, -6, 90)","[9.0, 0, 1]"
"(-20, 90, -5, 100)","[-900.0, -900.0, 2]"
"(-30, 100, -3, 100)","[179.51356339386982, 0, 1]"
"(-43, 80, -1, -30)","[199.94519084090717, 0, 70]"
"(-47, 80, 0, -30)","[199.95014570518293, 0, 70]"
"(20, -130, -9, 0)","[197.65905381658482, 0, 2]"
"(-10, 30, 7, 20)","[-887.2602524636061, 177.13816870888246, 5]"
"(-43, 70, -1, 50)","[141.76824995112293, 0, 1]"
"(-47, 70, 0, 50)","[155.28450286681044, 0, 1]"
"(100, 50, 1, 0)","[171.092985809135, 0, 1]"
"(-47, 90, 2, 90)","[199.94213887788626, 0, 284]"
"(-47, 40, 7, 150)","[180.56138350906778, 0, 2]"
"(-10, 50, 4, -70)","[199.85465916550635, 0, 150]"
"(-20, 40, 6, -80)","[199.84143089698685, 0, 176]"
"(-30, 40, -9, -70)","[199.94972526387917, 0, 677]"
"(-40, 60, -6, -50)","[199.94151965361866, 0, 605]"
"(-43, 70, -4, -40)","[199.93366967358378, 0, 404]"
"(-47, 70, -3, -40)","[199.92875336509354, 0, 221]"
"(80, -40, 0, 0)","[171.6814676908296, 0, 799]"
"(-47, 80, -5, 60)","[199.04997683300317, 0, 472]"
"(-20, 70, -7, 140)","[199.90980164065502, 0, 262]"
"(-40, 90, -2, 160)","[199.91542447147725, 0, 262]"
"(-43, 90, 1, 160)","[199.92320665193222, 0, 260]"
"(90, 150, 3, 0)","[199.6939837887516, 0, 402]"
"(-40, 40, 9, -40)","[-880.0199016238688, 199.97806036044187, 592]"
"(-43, 30, 10, -50)","[-709.2224569256313, 0, 32]"
"(100, 140, 3, 0)","[199.4885163144892, 0, 685]"
"(-43, 60, -6, 40)","[199.94253523212572, 0, 334]"
"(-47, 60, -5, 50)","[199.57853082892046, 0, 10]"
"(-43, 80, 4, 20)","[199.9914922422866, 0, 123]"
"(-10, 40, 7, 70)","[151.79116813786388, 0, 2]"
"(-20, 30, 8, 60)","[-900.0, 199.74071168938394, 9]"
"(-20, 20, 9, 60)","[-746.713850106077, 0, 1]"
"(80, 40, -9, 0)","[199.97146946900617, 0, 3133]"
"(70, 50, -8, 0)","[199.94930029302398, 0, 1865]"
"(60, 70, -5, 0)","[199.93531699592143, 0, 3371]"
"(60, 70, -4, 0)","[199.95736316344681, 0, 3133]"
"(40, 80, 0, 0)","[199.90226410719364, -2355.7351073083078, 3371]"
"(30, 70, 3, 0)","[199.93175828497397, 0, 2372]"
"(10, 50, 7, 0)","[199.8120214398888, -1114.267125832374, 1860]"
"(10, 40, 8, 0)","[199.9171645489635, 0, 2371]"
"(-47, 90, -9, 120)","[-599.1466983018405, -1243.3575250891115, 4]"
"(-49, 80, -1, 10)","[194.70638516994703, 0, 3]"
"(-20, 30, 6, 110)","[-886.4816093119342, 199.8274679644365, 245]"
"(-30, 30, -9, 110)","[183.08728216756234, 0, 2]"
"(-43, 60, -4, 140)","[186.7951746820831, 0, 2]"
"(-45, 50, 6, 150)","[147.58026914743354, 0, 1]"
"(-49, 40, 7, 150)","[162.08218613734917, 0, 1]"
"(-47, 80, -3, -30)","[199.8277564323845, 0, 119]"
"(-10, 80, 0, 130)","[199.11582788477776, 0, 52]"
"(-20, 70, 4, 120)","[199.86244965546277, 0, 187]"
"(-30, 60, 5, 120)","[181.03949772779953, -878.0452522311891, 32]"
"(-43, 40, -9, 90)","[199.5709060200403, 0, 30]"
"(-47, 50, -8, 100)","[199.50573989385904, 0, 28]"
"(100, 110, -7, 0)","[199.6836479598881, 0, 22]"
"(-20, 40, 4, -70)","[199.95404391406083, 0, 193]"
"(-47, 80, -3, -40)","[199.96284136623322, 0, 45]"
"(-10, 50, 7, 80)","[15.469742991093407, 0, 2]"
"(-20, 50, -9, 80)","[118.44542250890188, 0, 2]"
"(-20, 60, -8, 90)","[-1150.052170574256, -748.50188625, 4]"
"(-30, 70, -6, 100)","[116.97756851931206, 0, 2]"
"(-40, 70, -5, 110)","[199.44003371243144, 0, 1360]"
"(-40, 80, -4, 110)","[151.87281448444827, 0, 2]"
"(-47, 80, -1, 120)","[199.66587062421706, -1480.9261123890585, 394]"
"(100, 120, 0, 0)","[199.6607108637067, -1394.0606242686001, 227]"
"(-41, 70, -4, -20)","[171.17073059577456, 0, 4]"
"(-49, 70, -2, -10)","[191.46111693657602, 0, 2]"
"(30, 140, 6, 0)","[-2596.48158561555, -1786.0121116380824, 17]"
"(20, 140, 7, 0)","[199.74691132413977, 0, 5]"
"(-10, 80, 4, 120)","[198.02311095751895, 0, 4]"
"(-20, 70, 6, 110)","[199.6501964187776, 0, 5]"
"(-10, 90, -2, 0)","[199.0095345112784, 0, 232]"
"(-20, 90, 0, 0)","[199.6645961334672, 0, 354]"
"(-20, 90, 1, 0)","[199.7476609032393, 0, 366]"
"(-40, 70, 6, -20)","[199.82728880261902, 0, 366]"
"(-40, 50, -9, 10)","[199.96602979195373, 0, 49]"
"(-40, 60, -8, 20)","[199.9685765983663, 0, 110]"
"(-43, 70, -7, 30)","[199.96165797801737, 0, 189]"
"(-41, 80, 4, -30)","[199.79361054497951, 0, 4]"
"(-45, 70, 5, -40)","[199.9329254029565, 0, 8]"
"(-49, 70, 6, -40)","[199.9325593847154, 0, 4]"
"(-10, 60, 4, 110)","[199.80762826297112, 0, 226]"
"(-20, 40, 7, 90)","[199.7057291627814, 0, 165]"
"(-41, 30, 9, 90)","[-900.0, 16.694999999999997, 2]"
"(-45, 20, 10, 80)","[-733.4176653306121, 0, 1]"
"(-47, 70, -9, 160)","[-632.0429840834229, -1592.8236739010308, 3]"
"(-47, 50, -7, -10)","[199.9475347940839, 0, 262]"
"(-43, 50, -8, -10)","[199.9865228652256, 0, 931]"
"(-47, 60, -7, 0)","[199.9832662663756, 0, 673]"
"(-43, 80, 0, 80)","[111.44479133842596, 0, 1]"
"(-47, 80, 1, 80)","[119.81846940166778, 0, 1]"
"(-43, 70, -2, 130)","[189.46190661371836, 0, 6]"
"(-47, 70, -1, 130)","[189.04469462948677, 0, 7]"
"(100, 130, 0, 0)","[199.40508492821868, 0, 213]"
"(-43, 40, -8, 60)","[199.75966596056526, 0, 202]"
"(-20, 90, -9, 100)","[-1690.0459814181747, -826.4584087903944, 5]"
"(-20, 100, -7, 120)","[179.65132736793413, 0, 1]"
"(-30, 90, -5, 100)","[-888.7994450241131, 0, 2]"
"(-40, 100, -1, 110)","[117.35983103627419, 0, 1]"
"(-41, 100, 0, 110)","[126.73664448687039, 0, 1]"
"(-45, 90, 1, 110)","[137.7036777624215, 0, 1]"
"(-49, 90, 2, 110)","[150.53061726599006, 0, 1]"
"(-10, 60, 5, 180)","[23.274224999999994, 0, 1]"
"(-10, 50, 6, 170)","[16.694999999999997, 0, 1]"
"(-10, 40, 7, 160)","[9.9, 0, 2]"
"(-20, 40, 8, 160)","[-900.0, 0, 1]"
"(-20, 30, 9, 150)","[-900.0, 0, 1]"
"(-30, 20, 10, 140)","[179.67086559238092, 0, 1]"
"(-40, 100, -9, 130)","[179.63585529780215, 0, 1]"
"(-41, 60, -3, 60)","[134.85092325452695, 0, 1]"
"(-40, 70, -9, 140)","[9.710921416827514, -987.8038246383907, 23]"
"(-43, 80, -8, 150)","[-668.3228559224062, -612.4334418910378, 8]"
"(-47, 80, -7, 160)","[-445.2606442433265, -1093.228574280374, 7]"
"(100, 160, -6, 0)","[46.51402258833649, -901.9662834438831, 12]"
"(100, 10, 5, 0)","[199.9552528094353, 0, 1171]"
"(-10, 60, 3, -30)","[197.8395292288376, 0, 209]"
"(-30, 30, 8, -60)","[-880.0096102779391, 195.56285077121248, 207]"
"(-40, 50, -7, -50)","[199.94591111407894, 0, 695]"
"(-47, 60, -5, -40)","[199.92601496956067, 0, 163]"
"(-20, 60, -2, 150)","[199.976077141639, 0, 39]"
"(-30, 60, 1, 150)","[149.48968107509282, 0, 1]"
"(-47, 40, 6, 130)","[164.36507284607092, 0, 1]"
"(-43, 50, -9, 60)","[199.41706486718172, 0, 286]"
"(-47, 60, -8, 70)","[199.55345704932557, 0, 162]"
"(-43, 40, 9, -60)","[199.9795304743871, 0, 412]"
"(-47, 30, 10, -70)","[-7.6290780750114155, 199.97836600083485, 412]"
"(-20, 50, -8, -80)","[199.72120043259835, 0, 38]"
"(-20, 60, -7, -70)","[199.6612231214807, 0, 48]"
"(-30, 70, -5, -60)","[65.52816972635169, 0, 1]"
"(-40, 80, -2, -50)","[199.7312599758501, 0, 48]"
"(-43, 80, -1, -50)","[51.09136425944468, 0, 1]"
"(-47, 80, 0, -50)","[49.2296658005201, 0, 1]"
"(100, -50, 1, 0)","[47.05224070236269, 0, 1]"
"(90, -50, 2, 0)","[199.99255220199097, 0, 27]"
"(90, -50, 3, 0)","[199.93301414335804, 0, 53]"
"(80, -60, 4, 0)","[-301.403890348658, 199.78497772159744, 68]"
"(70, -80, 8, 0)","[-593.5967396268384, -710.9418831605806, 4]"
"(30, -110, -6, 0)","[-900.0, 0, 1]"
"(20, -110, -5, 0)","[179.65180871383052, 0, 1]"
"(30, 110, 5, 0)","[199.68927893980467, 0, 18]"
"(30, 100, 6, 0)","[199.94804783127884, 0, 466]"
"(20, 100, 7, 0)","[118.30259869297339, 0, 5]"
"(20, 90, 8, 0)","[199.5113793149395, 0, 28]"
"(10, 80, 9, 0)","[162.66117488293756, 0, 2]"
"(-43, 40, -8, -20)","[199.9497217415482, 0, 75]"
"(-20, 40, -8, -20)","[184.23476253720696, 0, 2]"
"(-43, 70, -2, 10)","[195.74966527598195, 0, 5]"
"(-47, 70, -1, 10)","[191.88129709291636, 0, 2]"
"(-45, 60, -6, 40)","[195.96147828287567, 0, 5]"
"(-10, 40, 4, -80)","[199.9413338132821, 0, 203]"
"(-30, 50, -7, -60)","[78.80450534870867, 0, 1]"
"(-43, 70, -3, -40)","[56.473873186381375, 0, 1]"
"(-47, 70, -2, -40)","[55.52499787880863, 0, 1]"
"(100, -40, -1, 0)","[199.8026327775413, 0, 60]"
"(80, -40, 2, 0)","[199.73337238231508, 0, 645]"
"(-20, 80, -9, 120)","[-1756.293865777473, -1903.347043661952, 10]"
"(-20, 80, -8, 130)","[-1826.0556824451628, -1760.534847051482, 6]"
"(-20, 90, -7, 140)","[-846.1811734564833, -1699.0688250153435, 8]"
"(-30, 100, -6, 140)","[197.65581563147634, 0, 2]"
"(-10, 30, 3, 40)","[158.5840507976973, 0, 5]"
"(-49, 80, -9, 110)","[-37.486119295207004, 0, 1]"
"(-10, 60, 6, 40)","[153.1669637877774, 0, 2]"
"(-10, 50, 7, 30)","[144.57164306103883, 0, 2]"
"(-41, 60, -5, 40)","[198.30739342240406, 0, 3]"
"(-45, 70, -4, 40)","[194.429769474838, 0, 10]"
"(-10, 40, 1, 0)","[104.44126409462557, 0, 1]"
"(-10, 30, 2, -10)","[111.62720946739833, 0, 1]"
"(-41, 60, -4, 20)","[184.36922709366542, 0, 4]"
"(-45, 60, -3, 20)","[137.4394185850375, 0, 1]"
"(-49, 70, -2, 30)","[199.93793800568258, 0, 6]"
"(-30, 90, -9, 130)","[-900.0, -746.388292607356, 2]"
"(-30, 100, -8, 140)","[199.33318840009449, 0, 3]"
"(-40, 50, -7, -60)","[199.84609822855026, 0, 332]"
"(-47, 50, -8, -60)","[199.95628065435176, 0, 673]"
"(-47, 80, -3, 20)","[199.99111865155618, 0, 257]"
"(-45, 70, 3, -40)","[199.55742638834172, 0, 4]"
"(-10, 30, 3, 110)","[64.50674193110764, 0, 2]"
"(-20, 20, 5, 100)","[-900.0, 63.119923300991964, 2]"
"(-10, 50, 2, -80)","[198.6563078735127, 0, 109]"
"(-10, 50, 3, -80)","[198.07905163436925, 0, 246]"
"(-20, 40, 5, -90)","[198.93959661685307, 0, 263]"
"(-30, 40, -9, -90)","[199.0306500480439, 0, 153]"
"(-30, 50, -8, -80)","[199.12260622847765, 0, 175]"
"(-30, 50, -7, -70)","[199.96039554003863, 0, 27]"
"(-40, 60, -6, -70)","[195.85152146815074, 0, 176]"
"(-40, 70, -5, -60)","[199.77355877706015, 0, 186]"
"(-41, 70, -4, -60)","[53.96991703614997, 0, 1]"
"(-45, 70, -3, -60)","[52.59639419432745, 0, 1]"
"(-49, 70, -2, -50)","[50.989934730207544, 0, 1]"
"(90, -50, -1, 0)","[199.81231288957144, 0, 124]"
"(90, -50, 0, 0)","[199.93349617925983, 0, 106]"
"(80, -50, 1, 0)","[199.93263589877586, 0, 291]"
"(80, -60, 2, 0)","[198.2342100107236, 0, 105]"
"(80, -60, 3, 0)","[-9.518778318772767, 199.96917802503833, 108]"
"(70, -60, 4, 0)","[-325.9429913105464, 199.9641893945888, 40]"
"(70, -70, 5, 0)","[-546.0307163500665, -383.5756644130802, 12]"
"(60, -70, 6, 0)","[-943.5722840591211, -790.0660787162777, 7]"
"(60, -80, 7, 0)","[-500.0212412597827, -1013.5446044757796, 4]"
"(60, -90, 8, 0)","[-903.5013670830789, -1991.467623868592, 6]"
"(50, -100, 9, 0)","[-1002.1371231692339, -1115.3417317377202, 3]"
"(-45, 70, -3, 30)","[198.52501630459867, 0, 3]"
"(100, 70, -2, 0)","[199.98664868089236, 0, 879]"
"(-20, 70, -9, 110)","[-1380.1890784170603, -126.61381079556463, 4]"
"(-20, 70, -8, 120)","[-856.9753801982172, -1292.2026290187453, 15]"
"(-20, 80, -7, 130)","[-1416.753, -928.7572676342147, 4]"
"(-30, 90, -6, 130)","[9.0, 0, 1]"
"(-30, 90, -5, 140)","[-990.0, -1821.998162119398, 4]"
"(-40, 100, -4, 140)","[-900.0, 0, 1]"
"(-40, 100, -3, 150)","[179.70867160458184, 0, 1]"
"(-41, 70, 4, -30)","[197.9471017062777, 0, 3]"
"(-49, 60, 6, -40)","[199.28502037235666, 0, 5]"
"(-20, 20, 6, -10)","[-900.0, 0, 1]"
"(-20, 10, 7, -10)","[179.66381253734843, 0, 1]"
"(-49, 90, -7, 160)","[-124.28736087025305, 0, 1]"
"(-45, 70, -4, 50)","[199.76951356340052, 0, 8]"
"(-20, 40, -8, 80)","[173.22828181293008, 0, 5]"
"(-43, 70, -2, 110)","[192.5709017742421, 0, 8]"
"(-47, 70, -1, 110)","[192.71719805537677, 0, 6]"
"(-10, 60, 6, 50)","[50.35412263919297, 0, 3]"
"(-20, 60, 7, 40)","[194.60668666797855, 0, 6]"
"(-20, 50, 8, 30)","[195.85025347951003, 0, 4]"
"(-20, 40, 9, 20)","[160.71964725762317, 0, 2]"
"(-43, 60, -7, 130)","[199.2977145108144, 0, 36]"
"(-10, 70, -9, 120)","[-1358.507988353499, -1545.3007944622586, 6]"
"(-20, 90, -9, 150)","[-812.1661090928087, -1665.2417185837676, 11]"
"(-30, 100, -8, 150)","[-880.0551731384136, 197.956143311605, 6]"
"(-43, 80, -8, 140)","[-75.27722442509172, 0, 4]"
"(-47, 90, -7, 150)","[-100.5694391086931, -1469.898868954448, 5]"
"(-40, 70, -9, 130)","[9.471929010410989, -892.3050000000001, 12]"
"(-45, 80, -2, 110)","[199.8178792327086, 0, 5]"
"(-43, 80, -5, -20)","[199.90036057090947, 0, 345]"
"(-43, 60, -7, 80)","[199.85781696818657, 0, 302]"
"(100, 90, -5, 0)","[199.185777755218, -1422.034745712939, 310]"
"(-10, 40, -8, 170)","[199.87882562842495, 0, 7]"
"(-41, 70, 6, 30)","[144.4578757922073, 0, 1]"
"(-45, 60, 7, 30)","[163.9727429850696, 0, 2]"
"(-49, 50, 8, 20)","[162.72481470950214, 0, 3]"
"(-10, 50, -8, -70)","[199.51533577198822, 0, 157]"
"(-20, 70, -5, -50)","[199.79737529893288, 0, 378]"
"(-40, 80, -1, -40)","[199.79942981589, 0, 221]"
"(-40, 80, 0, -40)","[199.8405438039955, 0, 378]"
"(-47, 70, 3, -50)","[199.9403712468432, 0, 73]"
"(100, -50, 4, 0)","[199.9308190657777, 0, 55]"
"(100, 10, -1, 0)","[199.97878509819807, 0, 329]"
"(-43, 70, -5, 90)","[199.42166650260623, 0, 868]"
"(-47, 50, -7, 0)","[199.98458164817896, 0, 442]"
"(80, 10, -5, 0)","[198.93595428558336, 0, 1384]"
"(60, 20, 0, 0)","[198.81413249131043, -730.7464120805331, 523]"
"(40, 0, 5, 0)","[-630.3639903114997, 199.9624711670465, 253]"
"(-49, 40, 7, -90)","[49.947194375772966, 0, 1]"
"(-10, 60, 6, 70)","[105.51930937232537, 0, 1]"
"(-10, 50, 7, 60)","[112.88808113722266, 0, 1]"
"(-20, 40, 8, 60)","[121.50652764587446, 0, 1]"
"(-20, 40, 9, 50)","[131.58658204195845, 0, 1]"
"(-45, 60, -4, 80)","[146.12103065310896, 0, 1]"
"(-20, 40, 7, -30)","[199.91145711328636, 0, 427]"
"(-40, 40, -8, -30)","[199.2550408900301, 0, 273]"
"(-40, 70, -9, 120)","[179.5816394316376, -1373.2248167084235, 14]"
"(-41, 80, -8, 130)","[46.92258950128719, 0, 2]"
"(-45, 90, -7, 130)","[32.640824239829634, 0, 1]"
"(-49, 90, -6, 140)","[36.30080917722617, 0, 2]"
"(-40, 30, -9, -20)","[199.97398393085012, 0, 73]"
"(-10, 60, -8, 160)","[199.79275600992423, 0, 266]"
"(-10, 70, -7, 170)","[199.885631139898, -1219.109309098258, 548]"
"(-41, 90, 2, 180)","[137.31879482975557, 0, 2]"
"(-45, 80, 3, 180)","[182.7858962009803, 0, 6]"
"(-49, 80, 4, 180)","[194.38078219140687, 0, 3]"
"(90, 0, -7, 0)","[199.89652675032394, 0, 673]"
"(-10, 40, 5, 70)","[197.39924573471595, 0, 6]"
"(-20, 30, 7, 50)","[-900.0, 199.90159777649365, 495]"
"(-20, 20, 8, 50)","[-747.2443868648274, 0, 1]"
"(-20, 40, 5, 130)","[168.79463233669185, -208.4614023194068, 53]"
"(-30, 50, -8, 140)","[177.60999366491527, 0, 30]"
"(-40, 60, -6, 150)","[199.639870722637, 0, 81]"
"(-41, 70, -4, 160)","[122.83293556650321, 0, 1]"
"(-45, 70, -3, 160)","[133.1379363350915, 0, 1]"
"(-49, 70, -2, 160)","[145.19056881297251, 0, 1]"
"(-10, 60, -4, -60)","[98.6045187273158, 0, 1]"
"(-40, 60, 3, -60)","[48.66865913638763, 0, 1]"
"(-43, 60, 5, -70)","[31.89280465185494, 0, 1]"
"(-47, 50, 6, -70)","[26.77521011912859, 0, 1]"
"(100, -80, 7, 0)","[196.79865976374973, 0, 6]"
"(20, -80, 5, 0)","[179.72749179843427, 0, 1]"
"(-41, 60, -5, 30)","[160.94122195806472, 0, 2]"
"(-43, 80, -1, 140)","[3.2349474213710065, 0, 3]"
"(-47, 80, 0, 140)","[-7.990646290794145, -1477.1839709198152, 3]"
"(-30, 50, -9, -50)","[199.54442802512474, 0, 747]"
"(-40, 70, -7, -30)","[199.663528657688, 0, 553]"
"(-41, 70, -6, -30)","[173.4869055041343, 0, 2]"
"(-45, 80, -5, -20)","[147.57287820016137, 0, 1]"
"(-49, 80, -4, -20)","[195.99114177766904, 0, 2]"
"(-49, 50, 5, 170)","[199.8187648634815, 0, 6]"
"(-41, 50, -9, 0)","[197.75993371387656, 0, 4]"
"(-10, 50, 7, -10)","[16.694999999999997, 0, 1]"
"(-10, 40, 8, -20)","[9.9, 0, 2]"
"(-20, 30, 9, -30)","[-900.0, 179.13319307171798, 2]"
"(-20, 20, 10, -40)","[-900.0, 156.46294100703793, 2]"
"(-20, 10, 10, -50)","[179.72718815962807, 0, 1]"
"(-10, 60, -9, 110)","[-824.4176694325362, -1150.4980823020778, 14]"
"(-20, 80, -7, 120)","[-1365.780101390069, 0, 5]"
"(-20, 80, -6, 130)","[-1052.9188950193832, -1756.1941279502978, 9]"
"(-30, 100, -9, 140)","[-726.5662500208822, 199.63067715224622, 7]"
"(-10, 50, 3, 140)","[166.74800577000252, 0, 61]"
"(-20, 50, 5, 130)","[198.96743064920415, -892.2357291355083, 17]"
"(-43, 70, -5, 150)","[199.06382454421652, 0, 14]"
"(-47, 70, -4, 160)","[182.99156916364362, 0, 5]"
"(-40, 60, -7, -70)","[199.8024620524115, 0, 179]"
"(-47, 70, -3, -50)","[199.93541059873718, 0, 54]"
"(90, -50, -2, 0)","[199.77049028287223, 0, 178]"
"(70, -50, 3, 0)","[-507.0299558636865, 199.7206126774183, 108]"
"(60, -60, 4, 0)","[-622.5725798679182, -1859.5692075453626, 5]"
"(60, -60, 5, 0)","[-706.135612493184, -776.199331145593, 6]"
"(-45, 60, -7, 80)","[126.9717433897285, 0, 1]"
"(-43, 70, -5, 30)","[199.98858173551338, 0, 679]"
"(-43, 80, -1, 110)","[180.53269953898345, 0, 4]"
"(-47, 80, 0, 110)","[182.30865407833778, 0, 4]"
"(100, 110, 1, 0)","[184.5531613775103, 0, 3]"
"(-47, 80, -3, 70)","[199.6635242527704, 0, 441]"
"(-10, 70, 4, -50)","[199.84345351824766, 0, 221]"
"(-47, 70, -5, -50)","[199.81394251020245, 0, 228]"
"(100, -50, -4, 0)","[198.51661107467763, 0, 42]"
"(-47, 60, -7, -50)","[199.92824496340074, 0, 394]"
"(-40, 80, -8, 130)","[187.08538012200395, 0, 3]"
"(-43, 90, -7, 140)","[127.63659989461335, 0, 2]"
"(-47, 90, -6, 140)","[189.0254592274901, -207.24260697249673, 6]"
"(-43, 90, 2, 20)","[199.98872797239036, 0, 160]"
"(-40, 80, -3, 150)","[199.8726250389289, 0, 13]"
"(100, 150, 1, 0)","[192.93321258943297, 0, 3]"
"(90, 150, 2, 0)","[199.6675495424455, -1030.356939208337, 27]"
"(-47, 50, 5, 0)","[199.99156938144546, 0, 67]"
"(-47, 60, 6, 170)","[199.90362275083825, 0, 40]"
"(70, 80, -5, 0)","[199.9889714367937, 0, 594]"
"(50, 90, 0, 0)","[199.9860972668377, 0, 594]"
"(-47, 60, 7, 30)","[199.98666212759667, 0, 340]"
