A,B 
"(-43, 70, -8, 100)","[188.73454386982746, 0, 40]"
"(-47, 80, -7, 110)","[186.83722106302451, 0, 69]"
"(-43, 60, -3, 160)","[198.55859889619882, 0, 10]"
"(100, -60, 3, 0)","[199.68600484011978, 0, 64]"
"(-43, 70, -7, -50)","[199.8183294357252, 0, 174]"
"(-20, 60, -7, -80)","[199.7356243983248, 0, 41]"
"(-40, 80, -2, -60)","[199.70151644965597, 0, 41]"
"(-43, 80, 1, -60)","[199.61582447898627, 0, 41]"
"(-43, 100, -2, 180)","[-242.59675577310807, -746.1263931249807, 5]"
"(-47, 100, -1, 180)","[-299.61033647053523, -473.69057904890997, 8]"
"(-20, 40, 2, 160)","[-227.3213725515838, -74.89450277848944, 20]"
"(-10, 50, 5, -30)","[176.99011412981977, 0, 1]"
"(-20, 50, 5, 160)","[-25.070097159486473, -110.52767066714745, 3]"
"(-41, 60, -6, 90)","[168.8364509639951, 0, 1]"
"(-47, 40, -9, 120)","[-636.1616676534097, -1425.3444158822756, 3]"
"(-10, 60, 4, 180)","[-214.65794735152488, -2175.2669868365965, 24]"
"(-45, 50, -7, 30)","[197.91607518741023, 0, 2]"
"(-40, 90, -6, 170)","[-1737.8289668099214, -889.0032882752192, 6]"
"(-20, 60, 6, 180)","[-133.312902337584, -837.3715913760252, 7]"
"(-20, 50, 7, 180)","[15.831567514550102, -926.9612111791364, 6]"
"(-30, 40, 8, 170)","[14.203209944744975, -216.9156063333787, 5]"
"(-30, 30, 9, 160)","[12.864902257088747, -935.1237405883392, 6]"
"(-40, 20, 10, 150)","[-900.0, 11.497018863794587, 3]"
"(-40, 10, 10, 140)","[179.9895942819066, 0, 1]"
"(-43, 50, -9, 70)","[199.91912572913708, 0, 539]"
"(100, -70, -3, 0)","[179.41922701186832, 0, 6]"
"(-10, 70, -9, 170)","[-1449.8552400973615, -1362.1723558999522, 3]"
"(-30, 80, -9, 160)","[-1763.8213519521478, -2512.748170847931, 7]"
"(-40, 90, -5, 170)","[-2319.318156929646, -2845.6302005744787, 27]"
"(-43, 60, 3, 170)","[199.37171664420813, 0, 14]"
"(-43, 100, -8, 160)","[179.981698940546, 0, 1]"
"(-43, 80, -6, 160)","[-240.920630135297, -1523.352607305584, 14]"
"(-47, 60, -8, 80)","[199.91633968303717, 0, 285]"
"(-49, 50, -7, 80)","[178.96643307953485, 0, 1]"
"(-43, 30, 8, 80)","[199.90168853196843, 0, 13]"
"(-10, 40, 4, 180)","[-100.96906742735003, -1.355606948636666, 9]"
"(-41, 70, -7, 20)","[162.72701371096687, 0, 1]"
"(-49, 80, -5, 30)","[179.85627774414115, 0, 1]"
"(-10, 60, -2, 20)","[199.62889930775486, 0, 15]"
"(30, 240, 4, 0)","[-2261.637684329522, -2430.3861355654476, 3]"
"(-43, 70, -7, 170)","[-420.8928494019763, -1441.9181128624784, 3]"
"(-45, 50, -8, 130)","[103.70252438747451, 0, 1]"
"(-40, 60, -9, 90)","[199.83152860842654, 0, 75]"
"(-47, 70, 4, -70)","[199.64822527885588, 0, 54]"
"(-10, 70, -9, 160)","[-1564.0168481522185, -1577.6822158226455, 4]"
"(-40, 70, -1, -50)","[199.45152659130844, 0, 40]"
"(100, 160, -6, 0)","[-350.15974832396284, -1508.0555473020627, 20]"
"(-43, 80, -4, 20)","[199.869710909524, 0, 93]"
"(-40, 40, -7, 120)","[199.54997284786964, 0, 7]"
"(-41, 70, -5, -10)","[162.09588523567626, 0, 1]"
"(-49, 80, -3, 0)","[179.74526950077205, 0, 1]"
"(-10, 30, 5, -50)","[169.9983308658743, 0, 1]"
"(-10, 90, -9, 170)","[-900.0, -746.2639224019624, 2]"
"(-47, 60, -5, 180)","[-525.4342799770865, -1591.1471363935414, 6]"
"(-43, 70, -7, 180)","[-489.7669727358968, -1458.9855577469154, 9]"
"(-10, 80, -1, -70)","[175.18021748533812, 0, 2]"
"(-20, 80, 0, -70)","[185.43069862704706, 0, 2]"
"(-30, 70, 4, -80)","[195.79958671497556, 0, 2]"
"(-41, 60, -8, 60)","[191.98703187479384, 0, 4]"
"(-10, 60, 0, -50)","[199.5134699672983, 0, 7]"
"(-40, 30, 7, -80)","[-884.1421353098127, 199.69022118728086, 7]"
"(-43, 70, 1, 130)","[199.86403791410532, 0, 4]"
"(-40, 80, -6, 160)","[174.1178701249649, -1111.2878132423723, 19]"
"(-20, 60, 3, -80)","[182.80979941306944, 0, 5]"
"(-40, 30, 8, -110)","[172.99248129586553, 0, 5]"
"(-43, 40, -8, -100)","[179.92957084471055, 0, 3]"
"(-47, 50, -7, -90)","[185.36920027108036, 0, 3]"
"(20, -40, -3, 0)","[179.9905664984626, 0, 1]"
"(-20, 30, 8, 10)","[-900.0, 0, 1]"
"(-30, 20, 9, 0)","[-746.121077415403, 0, 1]"
"(-20, 30, 9, 100)","[-900.0, 0, 1]"
"(-20, 20, 10, 90)","[-746.1343229994601, 0, 1]"
"(-41, 30, 9, -20)","[-900.0, 0, 1]"
"(-45, 20, 10, -30)","[-900.0, 0, 1]"
"(-49, 10, 10, -40)","[179.99222475646545, 0, 1]"
"(-45, 70, -3, -20)","[197.3476296275196, 0, 2]"
"(-43, 40, -7, 90)","[199.85461655022274, 0, 15]"
"(-30, 60, -8, 140)","[193.02098638625162, 0, 70]"
"(-40, 80, -5, 160)","[199.41135174957844, 0, 80]"
"(-43, 80, -4, 160)","[198.64596469440414, 0, 7]"
"(-47, 90, -3, 170)","[187.70526658562088, 0, 7]"
"(-30, 90, -7, 150)","[-900.0, 0, 1]"
"(-30, 90, -6, 160)","[-900.0, 0, 1]"
"(-40, 100, -5, 160)","[179.99274218091742, 0, 1]"
"(-20, 80, -3, -70)","[154.18387637013086, 0, 1]"
"(-40, 80, 2, -70)","[148.46275370369037, 0, 1]"
"(-43, 70, 3, -70)","[199.8052290682974, 0, 24]"
"(100, -80, 5, 0)","[197.84622613591924, 0, 2]"
"(-40, 10, 10, 20)","[179.97738592842282, 0, 1]"
"(-45, 50, -7, 0)","[197.50895105270376, 0, 2]"
"(-20, 80, -8, 170)","[-1828.0994697450328, -1849.0788027892165, 7]"
"(-41, 50, -7, 20)","[162.0855040700954, 0, 1]"
"(-49, 60, -5, 30)","[177.68258147354481, 0, 1]"
"(-20, 40, 3, 180)","[-558.2011373375589, -132.30993787983587, 13]"
"(-10, 60, 6, 40)","[162.95697528493028, 0, 1]"
"(-47, 90, 2, -20)","[199.66108989993032, 0, 290]"
"(-10, 60, 5, 40)","[188.97143975773602, 0, 2]"
"(-20, 40, 8, 20)","[194.3661095870678, 0, 2]"
"(-43, 60, -8, 160)","[-659.7574382004078, -1417.6722087857718, 11]"
"(-10, 80, -9, 180)","[-1905.3651003132481, -1600.3274223687988, 11]"
"(-20, 100, -9, 180)","[-880.0218769779337, 109.09571961111365, 36]"
"(-30, 80, -8, 160)","[-1265.7952178955825, -1599.8051239546282, 7]"
"(-30, 90, -7, 160)","[-900.0, -810.0658221867601, 4]"
"(-40, 100, -6, 170)","[-900.0, 0, 1]"
"(-40, 100, -5, 170)","[179.9896134462138, 0, 1]"
"(-43, 90, -3, 100)","[176.76938193762155, 0, 1]"
"(-45, 40, -8, 70)","[162.43307544374736, 0, 1]"
"(-49, 40, -7, 80)","[179.45388940789167, 0, 1]"
"(-30, 80, -9, 140)","[-1546.0183633210545, -1432.272996471222, 4]"
"(-30, 90, -8, 150)","[-746.1183061144902, -746.1033489135141, 2]"
"(-10, 40, 1, 160)","[116.60518121962521, 0, 2]"
"(-45, 60, 3, 20)","[199.74942198020318, 0, 3]"
"(-20, 40, 7, -100)","[196.62378152426737, 0, 11]"
"(-10, 60, -1, -20)","[168.57268908564777, 0, 1]"
"(-30, 50, 4, -30)","[175.552018850156, 0, 1]"
"(-43, 80, -4, 170)","[188.43026452822767, -1428.8430746702034, 46]"
"(-49, 70, 4, -30)","[199.71420456258932, 0, 12]"
"(-43, 100, -9, 160)","[-882.0009206353242, 0, 2]"
"(-43, 60, -8, 150)","[-352.8624501362024, -1483.833600408345, 18]"
"(-47, 60, -7, 160)","[-702.0339612362845, -1472.6291271532775, 13]"
"(-41, 40, 7, -50)","[147.00824647500366, 0, 1]"
"(-43, 40, -9, 110)","[135.2761234936598, -900.0, 22]"
"(-47, 40, -8, 120)","[-541.8778952495263, -1458.4075519614996, 4]"
"(-47, 50, -8, 120)","[175.10432782633532, -1501.0529716153073, 27]"
"(-41, 60, -7, 150)","[11.498556193773652, 0, 2]"
"(-43, 70, 1, 70)","[197.9111263238364, 0, 2]"
"(-43, 80, -9, 170)","[-472.6888302326421, -1423.1380342450632, 2]"
"(-10, 60, 5, 10)","[44.925762057715026, 0, 1]"
"(-20, 40, 8, -10)","[9.0, 0, 1]"
"(-20, 30, 9, -20)","[-900.0, 0, 1]"
"(-30, 10, 10, -40)","[179.99080505022837, 0, 1]"
"(-43, 60, -3, -10)","[179.48865757906827, 0, 1]"
"(-41, 70, -7, 10)","[162.79479911880028, 0, 1]"
"(-49, 80, -5, 20)","[178.82712321425888, 0, 1]"
"(40, 300, 1, 0)","[9.0, 0, 1]"
"(30, 300, 2, 0)","[-1523.3013046971632, -729.0067784230739, 2]"
"(-10, 60, -1, -80)","[64.063137164752, 0, 1]"
"(-20, 50, 2, -80)","[195.39866915824854, 0, 5]"
"(-20, 50, 3, -90)","[194.34895825425244, 0, 4]"
"(-30, 50, 4, -90)","[34.75605820111956, 0, 1]"
"(-30, 40, 5, -100)","[30.124044679671997, 0, 1]"
"(-40, 30, 7, -110)","[-900.0, 0, 1]"
"(-40, 20, 8, -120)","[-900.0, 0, 1]"
"(-41, 10, 9, -130)","[179.98592366577512, 0, 1]"
"(-47, 90, 2, -30)","[199.6944285064151, 0, 179]"
"(-10, 50, 7, 150)","[17.4645, 0, 1]"
"(-20, 30, 9, 140)","[-900.0, 0, 1]"
"(-20, 20, 10, 130)","[-746.1756200265061, 0, 1]"
"(-45, 60, -7, 60)","[197.55057290010473, 0, 3]"
"(-49, 70, -6, 70)","[196.3332790925357, 0, 3]"
"(-47, 60, -9, 150)","[-558.5068583032157, 0, 1]"
"(-47, 40, -7, -10)","[199.2043209584071, 0, 3]"
"(-41, 70, -5, 90)","[196.6695437313914, 0, 4]"
"(-49, 70, -3, 100)","[197.87637980878773, 0, 3]"
"(-43, 40, -8, 120)","[191.76220230642906, 0, 3]"
"(-45, 70, -7, 70)","[179.5635607640312, 0, 1]"
"(-47, 70, -6, 160)","[112.96186871235207, -1528.142881686288, 24]"
"(-10, 50, 1, -80)","[171.32402843859026, 0, 2]"
"(-30, 30, 6, -100)","[-900.0, 179.6790052173529, 2]"
"(-40, 20, 7, -100)","[-790.9500422779797, 0, 1]"
"(-43, 60, 3, -30)","[199.5435955392726, 0, 7]"
"(-47, 80, -5, 140)","[199.7903861233551, 0, 48]"
"(-43, 80, -5, 140)","[199.80743860119577, 0, 53]"
"(-30, 40, 8, 180)","[9.0, 0, 1]"
"(-30, 30, 9, 170)","[-900.0, 0, 1]"
"(-40, 20, 10, 160)","[-900.0, 0, 1]"
"(-40, 10, 10, 150)","[179.98320776141998, 0, 1]"
"(-41, 40, 8, 70)","[199.0668564525347, 0, 3]"
"(-45, 30, 9, 60)","[199.65978677054702, 0, 3]"
"(-43, 70, -9, 180)","[-593.9028823648281, -1135.2774608107359, 5]"
"(-10, 60, 2, 170)","[-71.67809732082311, -1139.3458327986843, 28]"
"(-45, 60, 3, 150)","[162.35955715642038, 0, 1]"
"(-49, 60, 4, 140)","[179.36790310692442, 0, 1]"
"(-41, 50, 6, 130)","[176.68185615783185, 0, 1]"
"(-41, 70, -7, 30)","[161.77397082630114, 0, 1]"
"(-49, 80, -5, 40)","[197.5690992765619, 0, 2]"
"(-30, 90, -3, -50)","[199.2720889183039, 0, 39]"
"(-47, 90, 2, -50)","[198.84599965823801, 0, 32]"
"(-43, 60, 3, 180)","[199.66432628410809, 0, 15]"
"(-20, 80, -7, 120)","[16.694999999999997, 0, 1]"
"(-20, 90, -6, 120)","[-989.91, -900.0, 4]"
"(-20, 90, -5, 130)","[-1669.5, -900.0, 2]"
"(-30, 100, -9, 140)","[179.96939526543778, 0, 1]"
"(-10, 60, -9, 10)","[28.899462374999995, 0, 1]"
"(-10, 70, -8, 10)","[19.022422499999998, 0, 2]"
"(-20, 80, -7, 20)","[16.694999999999997, 0, 1]"
"(-20, 90, -6, 30)","[9.0, 0, 1]"
"(-20, 90, -5, 30)","[-900.0, -900.0, 2]"
"(-30, 90, -4, 40)","[-900.0, 0, 1]"
"(-30, 100, -3, 40)","[-882.0030710710702, 0, 2]"
"(-10, 40, 5, 120)","[191.58001836559666, 0, 3]"
"(-45, 60, 3, 80)","[197.96744143559897, 0, 2]"
"(-45, 80, -5, 100)","[178.65839468862714, 0, 1]"
"(80, 240, -3, 0)","[-57.757813386600944, -661.5397980355659, 2]"
"(70, 240, -1, 0)","[-1007.7889513924927, -1762.1119772596298, 4]"
"(60, 240, 2, 0)","[-1138.043834160027, 0, 1]"
"(-30, 100, -5, 180)","[179.98288986631152, 0, 1]"
"(-10, 50, -7, -90)","[157.27391697192732, 0, 2]"
"(-30, 70, -3, -70)","[160.17091304143088, 0, 3]"
"(-30, 70, -2, -70)","[131.21385903743464, 0, 2]"
"(-40, 70, 1, -70)","[198.77447010686942, 0, 5]"
"(-43, 70, 2, -70)","[188.11431412958885, 0, 3]"
"(90, -90, 6, 0)","[198.7822760181307, 0, 4]"
"(-41, 70, 4, -60)","[196.46762854003492, 0, 5]"
"(-49, 60, 6, -70)","[198.57503265046296, 0, 5]"
"(-41, 60, 4, -30)","[163.00332228598523, 0, 1]"
"(-49, 50, 6, -40)","[198.81139089673965, 0, 3]"
"(-47, 60, -4, 130)","[199.86054584076788, 0, 36]"
"(20, -240, 10, 0)","[179.97308633887096, 0, 1]"
"(-45, 70, 2, 150)","[199.640872110848, 0, 3]"
"(-10, 90, -3, 0)","[169.26218333413638, 0, 1]"
"(-30, 90, 2, 0)","[177.3627385864177, 0, 1]"
"(-43, 80, 4, -60)","[199.74233141354244, 0, 21]"
"(-43, 50, -9, 140)","[-405.3572918137134, -900.0, 14]"
"(-47, 60, -8, 150)","[-390.1198699338623, -1456.9363505673246, 8]"
"(-20, 50, -9, 130)","[196.47696995758454, 0, 94]"
"(-40, 80, -4, 160)","[196.92120156538775, 0, 94]"
"(-41, 70, 4, -70)","[180.71139621954129, 0, 2]"
"(-49, 60, 6, -80)","[197.35306976691402, 0, 2]"
"(-40, 100, -7, 170)","[179.98142537729046, 0, 1]"
"(-47, 70, -7, 180)","[-669.2131826047162, -1357.2644829800622, 4]"
"(-43, 60, -3, 90)","[198.19156530287097, 0, 9]"
"(-47, 50, -7, 180)","[-650.0732743036514, -1476.003651612256, 2]"
"(-10, 40, -9, -100)","[199.02247468543706, 0, 6]"
"(-30, 70, -4, -70)","[199.19918451962414, 0, 6]"
"(100, -70, 3, 0)","[199.59800572206768, 0, 3]"
"(-41, 70, -7, -50)","[148.2484064467882, 0, 1]"
"(-45, 70, -6, -40)","[179.1168506093423, 0, 2]"
"(-49, 80, -5, -40)","[179.95746581414892, 0, 1]"
"(-47, 40, 7, 160)","[199.79978749843812, 0, 16]"
"(-20, 40, 2, 40)","[199.3611038350133, 0, 16]"
"(-20, 50, -9, -90)","[199.85768886621952, 0, 145]"
"(-30, 70, -6, -70)","[199.8454611158952, 0, 87]"
"(-40, 80, -4, -60)","[199.82921279188645, 0, 145]"
"(-10, 30, 2, 160)","[11.391173944128104, 0, 5]"
"(-47, 40, -9, 110)","[192.95828997239119, -1344.5423925783532, 24]"
"(-10, 40, -8, -40)","[194.04844120023944, 0, 2]"
"(-30, 60, -8, -80)","[199.72279924718293, 0, 48]"
"(-30, 70, -7, -70)","[199.7634300938138, 0, 19]"
"(-40, 80, -5, -60)","[199.72262351856114, 0, 34]"
"(-47, 90, -2, -50)","[199.86693717391705, 0, 10]"
"(80, -80, 5, 0)","[182.63096071461877, 0, 11]"
"(-47, 80, -4, 140)","[199.79107772003582, 0, 125]"
"(-47, 90, -7, 170)","[-674.7801115621352, -1454.183321694381, 2]"
"(-43, 50, -9, 170)","[-576.6494292475685, -580.521774246109, 4]"
"(20, 170, -7, 0)","[199.9900814289092, 0, 14]"
"(-20, 50, 5, -30)","[199.89559232910074, 0, 35]"
"(-20, 50, 3, -70)","[195.83433105268338, 0, 20]"
"(-43, 60, -6, -80)","[199.52432265163216, 0, 31]"
"(-43, 80, -3, -60)","[199.77488510181885, 0, 82]"
"(-20, 50, 5, -40)","[199.76316080107412, 0, 7]"
"(-47, 50, -6, -40)","[179.93190414091634, 0, 1]"
"(-10, 60, 3, -80)","[192.6266269667015, 0, 3]"
"(-20, 60, 5, -90)","[52.8046122935495, 0, 1]"
"(-30, 30, 8, -110)","[-900.0, 191.20824807580163, 3]"
"(-30, 30, 9, -120)","[-900.0, 0, 1]"
"(-40, 20, 10, -130)","[179.99324620168622, 0, 1]"
"(-47, 60, -9, 160)","[-630.4564086281706, -1479.535572814041, 3]"
"(-41, 40, 7, 90)","[178.88417804274366, 0, 1]"
"(-43, 70, -8, 180)","[-544.9890979550064, -1483.4541986914146, 3]"
"(-10, 80, -9, 20)","[-1669.5, 0, 1]"
"(-20, 100, -9, 30)","[179.99144067821106, 0, 1]"
"(-10, 80, -9, 80)","[-900.0, 0, 1]"
"(-10, 90, -8, 90)","[-900.0, 0, 1]"
"(-20, 100, -7, 90)","[179.9883303692892, 0, 1]"
"(-30, 20, 9, -60)","[-900.0, 0, 1]"
"(-40, 10, 10, -70)","[179.98660560138958, 0, 1]"
"(-41, 30, 9, -40)","[-900.0, 162.13374962239803, 2]"
"(-45, 20, 10, -50)","[179.98910355281654, 0, 1]"
"(-49, 50, -8, 20)","[179.89003686777008, 0, 1]"
"(-43, 70, -7, -20)","[196.7558654237462, 0, 404]"
"(-47, 70, -6, -10)","[199.4379816474856, 0, 2069]"
"(-43, 60, -8, -20)","[199.80267179130541, 0, 849]"
"(-47, 70, -7, -20)","[196.4142541425286, 0, 357]"
"(-47, 90, -6, 160)","[-127.86098387146369, -1535.9900760517264, 7]"
"(-45, 40, -8, 10)","[177.98945882752255, 0, 1]"
"(-43, 50, -9, -30)","[199.9589356511256, 0, 1160]"
"(-47, 60, -8, -20)","[199.96101940002836, 0, 642]"
"(-30, 90, -7, 170)","[-1667.0613413353196, -736.814266556864, 2]"
"(-47, 70, -7, -10)","[199.84211394139737, 0, 233]"
"(-45, 70, -5, 90)","[197.14665506885729, 0, 2]"
"(-30, 60, 3, -80)","[190.99527100196065, 0, 3]"
"(-43, 30, 8, -110)","[185.0807128017699, 0, 3]"
"(-40, 90, -3, 160)","[199.7375135053951, 0, 26]"
"(-47, 60, -8, -30)","[199.26415881864654, 0, 298]"
"(-43, 40, -8, 140)","[-504.4770973786512, -1431.8869148750264, 5]"
"(-20, 60, -8, -80)","[199.8655618100871, 0, 36]"
"(-43, 90, -2, -50)","[199.89151845974456, 0, 9]"
"(-47, 90, -1, -50)","[199.89273198807828, 0, 15]"
"(-30, 60, -9, 120)","[152.8608888947292, 0, 35]"
"(-47, 90, -4, 150)","[145.9662361656762, 0, 34]"
"(-43, 60, -8, -30)","[199.23406084533025, 0, 353]"
"(-40, 40, -9, 180)","[-384.02003251092486, -417.08013223008794, 3]"
"(-43, 50, -8, 180)","[-546.8126495296219, -1385.392186895726, 2]"
"(-41, 60, -7, 10)","[186.91467608440453, 0, 2]"
"(-43, 70, -7, -10)","[199.54465242760318, 0, 250]"
"(-10, 40, 1, 180)","[-10.467541301304003, 93.93697468150891, 6]"
"(-49, 100, -9, 240)","[-121.56577819173111, 0, 1]"
"(-43, 50, -9, -40)","[197.34546482846753, 0, 128]"
"(-47, 60, -9, 170)","[-711.8597074696999, -1460.6746313182982, 3]"
"(-47, 30, 8, 160)","[199.1728954337212, 0, 11]"
"(-47, 40, -7, -50)","[179.80097457020216, 0, 1]"
"(-43, 70, 1, 40)","[197.96029221284292, 0, 2]"
"(-43, 50, 6, -90)","[197.98469538732618, 0, 19]"
"(-47, 40, 7, -100)","[199.01273105054787, 0, 5]"
"(-41, 70, -6, 100)","[149.34031977388997, 0, 1]"
"(-45, 80, -5, 110)","[197.47812694751025, 0, 3]"
"(-41, 60, -8, 140)","[81.68606764554056, 0, 1]"
"(-45, 70, -7, 140)","[85.01294461466732, 0, 1]"
"(-49, 70, -6, 150)","[88.90402878908459, 0, 1]"
"(-20, 40, 2, 170)","[-100.75584290951885, -83.9004801894023, 4]"
"(-41, 60, -8, -80)","[148.05158487556366, 0, 1]"
"(-45, 60, -7, -80)","[162.63343260299843, 0, 1]"
"(-49, 70, -6, -70)","[179.68822526666483, 0, 1]"
"(-47, 110, -9, 170)","[179.98937752818426, 0, 1]"
"(-49, 60, -7, 20)","[199.9209935165601, 0, 4]"
"(-10, 80, -9, 0)","[-900.0, 0, 1]"
"(-10, 90, -8, 10)","[-900.0, 0, 1]"
"(-20, 100, -7, 20)","[179.95319800768516, 0, 1]"
"(-41, 90, -1, 180)","[-25.238349426179536, -1537.931101944447, 4]"
"(-45, 90, 0, 180)","[-41.29274786687665, -374.9242832018313, 3]"
"(-49, 90, 1, 180)","[-59.87455890862766, -1436.8388968280728, 2]"
"(-43, 60, -3, 120)","[197.7224893205394, 0, 2]"
"(-41, 80, -1, 160)","[189.91641458279523, 0, 2]"
"(-45, 80, 0, 160)","[194.28765303058736, 0, 2]"
"(-49, 80, 1, 160)","[197.69566307514677, 0, 2]"
"(-41, 60, -7, -20)","[189.8644490328931, 0, 2]"
"(-49, 70, -5, -10)","[197.58732083043085, 0, 2]"
"(-49, 80, -3, -50)","[197.88814279204433, 0, 2]"
"(-10, 70, -9, 50)","[28.899462374999995, 0, 1]"
"(-10, 70, -8, 60)","[36.11435704159205, 0, 2]"
"(-20, 80, -7, 60)","[16.694999999999997, 0, 1]"
"(-20, 90, -6, 70)","[9.0, 0, 1]"
"(-20, 90, -5, 80)","[-900.0, -900.0, 2]"
"(-30, 100, -4, 80)","[-900.0, 0, 1]"
"(-30, 100, -3, 80)","[179.99599964373922, 0, 1]"
"(-10, 80, -6, 180)","[199.45482808167014, -1674.6358027552656, 68]"
"(-20, 90, -4, 180)","[199.43140569577304, -1587.1371863329136, 96]"
"(-43, 90, 3, 180)","[199.35300640016294, 0, 3]"
"(-10, 80, -6, 120)","[194.0657173222929, 0, 22]"
"(-20, 90, -4, 120)","[199.71909803007776, 0, 31]"
"(-30, 100, -1, 130)","[143.01540680337683, 0, 1]"
"(-40, 100, 0, 130)","[156.74316585190275, 0, 1]"
"(-43, 90, 3, 120)","[198.647446154891, 0, 6]"
"(-47, 90, 4, 120)","[179.95828871449774, 0, 1]"
"(-10, 80, -7, 160)","[16.694999999999997, 0, 1]"
"(-10, 80, -6, 170)","[199.8108812356621, -1600.7742151644009, 27]"
"(-20, 90, -5, 170)","[-900.0, 0, 1]"
"(-20, 100, -3, 180)","[89.98994584871825, 0, 2]"
"(-10, 80, -7, 180)","[-116.89925889643044, 0, 2]"
"(-20, 90, -5, 180)","[-899.1, 0, 2]"
"(-30, 100, -2, 180)","[179.99605694281496, 0, 1]"
"(-10, 90, -9, 140)","[-900.0, -900.0, 2]"
"(-10, 90, -4, 150)","[199.74132669873714, 0, 137]"
"(-40, 90, 3, 150)","[199.51244616054117, 0, 160]"
"(-43, 80, 5, 140)","[199.38142615412238, 0, 138]"
"(-10, 90, -4, 130)","[199.90789516408856, 0, 144]"
"(-40, 90, 3, 130)","[199.94295179256608, 0, 165]"
"(-43, 80, 5, 120)","[199.9436341692896, 0, 135]"
"(-10, 90, -4, 110)","[199.82122512498606, 0, 166]"
"(-43, 80, 5, 100)","[199.4438026760311, 0, 165]"
"(-43, 80, 5, 0)","[199.25010975086457, 0, 38]"
"(-43, 80, 5, 150)","[199.70550558896753, 0, 131]"
"(-47, 60, 4, -70)","[199.87423817332746, 0, 5]"
"(-20, 90, -4, 130)","[192.0038385776335, 0, 22]"
"(-47, 80, 5, 120)","[199.94315678217725, 0, 19]"
"(-43, 60, -3, 20)","[179.98104278884503, 0, 1]"
"(-41, 80, -1, 110)","[148.0365814019022, 0, 1]"
"(-45, 80, 0, 110)","[162.61588468058736, 0, 1]"
"(-49, 80, 1, 110)","[179.66770138080392, 0, 1]"
"(-45, 60, -7, 30)","[197.950496597047, 0, 2]"
"(-43, 30, 8, 40)","[199.95041267480497, 0, 24]"
"(-10, 90, -4, 140)","[199.63995133556594, 0, 143]"
"(-40, 90, 3, 140)","[199.006755620957, 0, 159]"
"(-43, 80, 5, 130)","[198.66207292570476, 0, 148]"
"(-10, 90, -4, 100)","[199.91507187026775, 0, 163]"
"(-40, 90, 3, 100)","[197.09462274634282, 0, 184]"
"(-43, 80, 5, 90)","[199.8221544678261, 0, 170]"
"(-10, 80, -6, 70)","[199.21381553614896, 0, 25]"
"(-20, 90, -4, 80)","[199.15425342567576, 0, 26]"
"(-40, 90, 3, 80)","[199.9813686647655, 0, 160]"
"(-47, 80, 5, 70)","[199.97108477603012, 0, 20]"
"(-10, 90, -4, 120)","[199.81717472868553, 0, 149]"
"(-40, 90, 3, 120)","[199.61340649778757, 0, 171]"
"(-43, 80, 5, 110)","[199.49074664899635, 0, 158]"
"(-10, 90, -4, 90)","[199.94673335651356, 0, 166]"
"(-40, 90, 3, 90)","[199.93313247731814, 0, 189]"
"(-43, 80, 5, 80)","[199.9907390599354, 0, 167]"
"(-10, 90, -4, 180)","[199.7489544293546, 0, 220]"
"(-40, 90, 3, 180)","[199.81019813527993, 0, 302]"
"(-43, 80, 5, 180)","[199.8620072397577, 0, 151]"
"(-10, 90, -4, 30)","[199.97866772706055, 0, 45]"
"(-40, 90, 3, 30)","[199.97911090344112, 0, 45]"
"(-43, 80, 5, 20)","[199.90637152076994, 0, 47]"
"(-10, 90, -4, 60)","[199.98016109186548, 0, 117]"
"(-40, 90, 3, 60)","[199.97357144476172, 0, 122]"
"(-43, 80, 5, 50)","[199.8415846021585, 0, 114]"
"(-10, 90, -4, 50)","[199.9845086013822, 0, 116]"
"(-40, 90, 3, 50)","[199.9844025514257, 0, 116]"
"(-43, 80, 5, 40)","[199.98591378293682, 0, 118]"
"(-10, 80, -6, 140)","[199.68768301474577, -1603.6831048026993, 29]"
"(-10, 80, -6, 130)","[-1649.5483804995513, -1812.6224990769074, 22]"
"(-47, 80, 5, 130)","[198.91668102038068, 0, 17]"
"(-43, 80, 5, -10)","[199.78256032282553, 0, 22]"
"(-43, 80, 5, 160)","[199.18296335147457, 0, 109]"
"(60, 180, 10, 0)","[196.6229089239657, 0, 2]"
"(-10, 80, -6, 60)","[195.03817473462095, 0, 10]"
"(-20, 90, -4, 70)","[193.24266270766418, 0, 12]"
"(-40, 90, 3, 70)","[199.95167584282237, 0, 126]"
"(-47, 80, 5, 60)","[199.96166141724066, 0, 8]"
"(-10, 80, -6, 80)","[198.8073592172214, 0, 29]"
"(-20, 90, -4, 90)","[198.5067599311218, 0, 25]"
