A,B 
"(-41, 60, -9, 40)","[130.41041819797115, 0, 7]"
"(-45, 60, -8, 50)","[159.07495248591007, 0, 5]"
"(-20, 30, 7, 120)","[158.37265350504214, 0, 105]"
"(-40, 50, -6, 140)","[120.14589941214523, 0, 63]"
"(-47, 60, -4, 150)","[108.63633308382562, 0, 86]"
"(-20, 30, 4, -50)","[193.03248519232238, 0, 19]"
"(-10, 40, -8, 180)","[141.5605023124634, 0, 5]"
"(-10, 50, -7, 180)","[180.7569137230728, 0, 41]"
"(30, 180, 9, 0)","[-1590.8099659227507, -1615.7733693875643, 11]"
"(-41, 50, 6, -50)","[38.51825091633321, 0, 1]"
"(-47, 80, -3, 140)","[179.43062823557221, 0, 91]"
"(-40, 50, -9, 150)","[18.021793313020666, 0, 26]"
"(-47, 60, -7, 160)","[-299.85950480553373, -620.2756159681982, 26]"
"(-41, 60, 4, 180)","[82.00242800984945, 0, 5]"
"(-45, 50, 5, 170)","[70.14720048121666, 0, 1]"
"(-40, 70, -1, -50)","[139.9945531768166, 0, 15]"
"(-43, 70, 1, -50)","[129.0622516504396, 0, 6]"
"(-47, 70, 2, -50)","[155.80633550594806, 0, 14]"
"(90, -50, 3, 0)","[177.3237357152252, 0, 69]"
"(-20, 30, 6, 160)","[23.987345662546343, 0, 2]"
"(-20, 30, 7, 150)","[-784.5600414895446, 112.84057683697615, 14]"
"(-40, 40, -7, 170)","[32.35329057019554, 0, 1]"
"(-43, 50, -5, 180)","[38.00254561064643, 0, 1]"
"(-30, 70, -9, 180)","[-1106.6877607166427, -1306.4930169152822, 13]"
"(-40, 90, -7, 180)","[-1387.9212030136223, -1618.9030401953414, 30]"
"(-40, 90, -6, 180)","[-1169.1189756367976, -1123.090036470035, 19]"
"(-47, 40, -8, 110)","[145.89929934430575, 0, 27]"
"(-20, 60, 5, 90)","[68.86969881053086, 0, 1]"
"(100, -80, -7, 0)","[167.61743047774524, 0, 30]"
"(-41, 60, -5, 0)","[55.05914476992233, 0, 1]"
"(-49, 70, -3, 0)","[107.31992565943321, 0, 1]"
"(-30, 70, 4, 170)","[-170.26784387379124, -477.4787691472114, 35]"
"(-20, 30, -9, 160)","[156.40950041593794, 0, 6]"
"(-41, 70, 2, -10)","[62.98698520460085, 0, 1]"
"(-49, 60, 4, -10)","[143.17210960011602, 0, 3]"
"(-47, 60, -5, 150)","[35.80287256403624, 0, 5]"
"(-10, 50, 0, 180)","[69.61309766654959, 0, 4]"
"(-30, 30, 5, 160)","[-564.6399999998973, 0, 1]"
"(-30, 20, 6, 160)","[-483.8865586230496, -422.8568851341031, 2]"
"(-45, 60, -5, 40)","[62.94073712744358, 0, 1]"
"(-49, 60, -4, 40)","[137.64642562392532, 0, 2]"
"(-40, 90, -7, 160)","[-449.9475116289594, -752.4430666667482, 6]"
"(-43, 100, -5, 170)","[112.4899461801343, 0, 1]"
"(-47, 60, 4, 150)","[104.65444583375601, 0, 1]"
"(-10, 50, 0, 90)","[195.10748752895765, 0, 12]"
"(-45, 50, 5, 30)","[99.2358598778652, 0, 1]"
"(20, 100, 9, 0)","[190.15192560783976, 0, 13]"
"(-10, 40, -9, -90)","[144.8341995463495, 0, 17]"
"(-20, 60, -7, -70)","[168.14169710340792, 0, 45]"
"(-30, 70, -4, -60)","[139.83937346801974, 0, 17]"
"(-40, 80, -2, -50)","[163.67751032509705, 0, 45]"
"(-43, 80, 1, -50)","[147.7085723294267, 0, 22]"
"(-47, 80, 2, -60)","[101.50895879109594, 0, 7]"
"(90, -60, 3, 0)","[123.98371534240479, 0, 17]"
"(-41, 70, -5, 20)","[93.04466293279563, 0, 4]"
"(-49, 80, -3, 30)","[161.56796511023217, 0, 3]"
"(-47, 60, -8, 120)","[-38.23076786995371, -437.37318898342687, 20]"
"(-45, 50, -7, 20)","[117.42467081637577, 0, 3]"
"(100, -20, 2, 0)","[188.61826459599112, 0, 33]"
"(40, 160, 2, 0)","[-1048.8482726574834, -1379.3770771990737, 7]"
"(-41, 80, -3, 120)","[194.51796586396063, 0, 15]"
"(-45, 40, -9, -10)","[59.4694293542838, 0, 1]"
"(-49, 50, -8, 0)","[100.62318584459982, 0, 1]"
"(-10, 70, 3, 20)","[68.36947368700633, 0, 1]"
"(-20, 60, 5, 10)","[65.50202267939984, 0, 1]"
"(-30, 40, 8, -10)","[61.03520407971467, 0, 1]"
"(-30, 70, -9, 170)","[-1311.2513936889995, -1485.904546545621, 10]"
"(-40, 100, -9, 180)","[-563.1999999998969, 141.30891374771954, 100]"
"(-43, 100, -8, 180)","[-431.57757643038093, -358.054581650148, 5]"
"(-43, 60, 6, -50)","[173.79065454694603, 0, 48]"
"(-47, 50, 7, -60)","[166.69202877597124, 0, 93]"
"(-20, 30, 6, 60)","[-326.0380886971849, 196.63285993350434, 78]"
"(-10, 70, 4, 70)","[34.373753499127986, 0, 1]"
"(-43, 50, -9, 0)","[195.05040784250446, 0, 80]"
"(-47, 60, -8, 10)","[194.38554760632303, 0, 152]"
"(-20, 60, 5, 130)","[70.6241963229612, 0, 1]"
"(-43, 50, 8, 70)","[145.43952022518084, 0, 8]"
"(-47, 40, 9, 70)","[197.48515200860962, 0, 21]"
"(-40, 50, 7, 180)","[-84.37580245806964, -312.72801273951154, 29]"
"(-40, 40, 8, 170)","[-417.70204369398823, -475.4330332798796, 12]"
"(-43, 30, 9, 160)","[-635.3657119307013, -692.1039066521532, 8]"
"(-47, 20, 10, 150)","[-579.7543732140209, -700.023550363277, 6]"
"(-41, 70, -2, 140)","[49.89961632245263, 0, 2]"
"(-47, 60, -3, 0)","[151.86443769696712, 0, 2]"
"(-40, 70, -7, 180)","[7.775899956417701, -362.9748003711661, 53]"
"(-43, 80, -4, 180)","[-25.169065268301484, -262.3967284567229, 83]"
"(-10, 60, -3, -20)","[192.31422010884617, 0, 56]"
"(-30, 60, 2, -20)","[189.73836806606624, 0, 56]"
"(-40, 80, -7, 50)","[194.56817633296924, 0, 120]"
"(-40, 20, 8, 0)","[-561.9199999998965, 0, 1]"
"(30, 140, 6, 0)","[-1927.1680555644325, -1766.9178803782556, 21]"
"(20, 130, 7, 0)","[111.9440422687831, 0, 1]"
"(-41, 70, -5, -60)","[83.39503144563315, 0, 5]"
"(-49, 80, -3, -50)","[141.4314144114937, 0, 5]"
"(-40, 90, -9, 180)","[-1588.0605089897194, -1139.3834110020798, 36]"
"(-40, 100, -8, 180)","[121.25768210453415, -523.6799999998848, 16]"
"(-43, 50, 8, 130)","[177.7273013489611, 0, 9]"
"(-47, 40, 9, 120)","[190.5309497804522, 0, 8]"
"(70, 70, -4, 0)","[192.19277218393364, 0, 360]"
"(40, 70, 3, 0)","[186.17172657455015, 0, 360]"
"(20, 40, 8, 0)","[188.83762302345323, 0, 360]"
"(20, -40, -4, 0)","[139.41831981306228, 0, 2]"
"(-41, 70, -7, 20)","[77.56817711566289, 0, 1]"
"(-49, 80, -5, 30)","[108.28245153374863, 0, 1]"
"(-10, 90, -3, 50)","[170.81321454698622, 0, 5]"
"(-30, 90, 2, 50)","[169.4612593762357, 0, 5]"
"(40, 170, 9, 0)","[-1152.8472753289627, -1369.6263971959243, 19]"
"(-49, 40, 7, 180)","[173.34892852137813, 0, 4]"
"(-41, 30, 9, -100)","[-560.7999999998962, 15.383242518949, 2]"
"(-45, 20, 10, -110)","[-560.7999999998962, 0, 1]"
"(-49, 10, 10, -120)","[111.20652056541513, 0, 1]"
"(-41, 60, -6, 40)","[101.05038761359724, 0, 3]"
"(-49, 70, -4, 50)","[155.82696899659447, 0, 3]"
"(-43, 30, 9, 120)","[-1185.4681715085574, -1163.550009502358, 32]"
"(-47, 40, -8, -70)","[103.1577222944366, 0, 2]"
"(-10, 50, -6, 180)","[149.07190983801814, 0, 64]"
"(-47, 50, 5, 180)","[194.1963278570982, 0, 63]"
"(-47, 80, -3, 130)","[186.6562267968375, 0, 135]"
"(-47, 80, 4, -30)","[191.39843248618624, 0, 51]"
"(20, 160, -5, 0)","[186.559961796903, 0, 4]"
"(-10, 70, 3, 40)","[16.571475227798693, 0, 1]"
"(-20, 60, 5, 30)","[15.37632851188505, 0, 1]"
"(-30, 40, 8, 10)","[5.601599999998959, 0, 1]"
"(-30, 30, 9, 0)","[-560.159999999896, 0, 1]"
"(-40, 20, 10, -10)","[-477.23935423111163, 0, 1]"
"(-41, 30, 9, -50)","[-559.9999999998959, 64.01938106598787, 7]"
"(-45, 20, 10, -60)","[-539.8518273611328, 0, 1]"
"(-10, 30, 2, -40)","[89.07597063612882, 0, 1]"
"(-20, 40, -8, -30)","[184.5434281545937, 0, 10]"
"(-45, 70, -1, 0)","[99.31194664546368, 0, 2]"
"(-49, 70, 0, 0)","[144.36304835652209, 0, 2]"
"(100, 140, -8, 0)","[-188.22786022049468, -583.3865456565943, 14]"
"(-43, 30, 9, 130)","[-1072.167796762305, -1244.9539705947473, 20]"
"(-47, 20, 10, 120)","[-450.27033421400205, -767.7138561300178, 18]"
"(-45, 50, -7, 80)","[100.93897227725901, 0, 2]"
"(-49, 60, -6, 90)","[170.9399964908834, 0, 4]"
"(-30, 50, -9, 100)","[157.99222637543687, 0, 13]"
"(-40, 70, -6, 120)","[67.55421613206794, 0, 1]"
"(-47, 80, -4, 130)","[172.49357435764472, 0, 13]"
"(-10, 70, 3, 90)","[54.249058222225656, 0, 1]"
"(-30, 40, 8, 60)","[82.29207611634665, 0, 1]"
"(20, 140, 9, 0)","[111.3455367465357, 0, 1]"
"(-45, 40, 8, 130)","[61.84107805966898, 0, 1]"
"(-49, 30, 9, 120)","[144.4799629502843, 0, 2]"
"(-47, 70, -6, 70)","[104.82493337943284, 0, 1]"
"(100, 120, -9, 0)","[-49.04589627505466, 0, 5]"
"(90, 130, -8, 0)","[-180.32137597102948, -614.918979830577, 28]"
"(-30, 70, -9, 140)","[-76.19434926686876, 0, 3]"
"(-40, 80, -8, 150)","[-443.63773701461366, -617.5921152186922, 16]"
"(-40, 90, -7, 150)","[-558.5599999998955, -725.4104319998742, 3]"
"(-40, 90, -6, 160)","[-558.5599999998955, -629.3647580608498, 2]"
"(-43, 100, -5, 160)","[111.26467385874258, 0, 1]"
"(-10, 50, -6, -20)","[193.02768282869403, 0, 20]"
"(-47, 50, 5, -20)","[189.41636785264694, 0, 20]"
"(-41, 50, 6, -40)","[66.55803424820638, 0, 1]"
"(-30, 20, 8, 120)","[-558.2399999998954, 153.37917368709418, 20]"
"(-41, 60, -7, -50)","[92.08245506231717, 0, 2]"
"(-43, 60, -4, -10)","[86.07099672588114, 0, 1]"
"(-47, 40, -9, 150)","[-401.17033844121033, -719.4015926083127, 18]"
"(100, 160, -8, 0)","[-433.35766876241064, -603.1187376624156, 14]"
"(-41, 50, 7, 30)","[95.9576547352122, 0, 4]"
"(-45, 40, 8, 20)","[148.45506313093628, 0, 7]"
"(-49, 30, 9, 10)","[176.31547562489482, 0, 6]"
"(-47, 80, -7, 130)","[30.203246507542648, 0, 1]"
"(-41, 70, -6, 90)","[71.4330526641699, 0, 2]"
"(-45, 70, -5, 90)","[138.17100329826903, 0, 8]"
"(-47, 80, -6, 140)","[53.57633698398358, 0, 3]"
"(-10, 70, 3, 170)","[25.86141681852921, 0, 1]"
"(-20, 60, 5, 160)","[19.29702396700049, 0, 1]"
"(-30, 40, 8, 140)","[25.75121685239409, 0, 1]"
"(-10, 90, 1, 100)","[192.60612698627165, 0, 25]"
"(-20, 90, 2, 100)","[191.38838393807447, 0, 21]"
"(-30, 70, 6, 80)","[192.4865372677909, 0, 25]"
"(-30, 40, 5, 170)","[-300.5269804919259, -438.2010507602229, 9]"
"(-40, 50, -9, 170)","[-119.08863675639957, -114.27456795097979, 17]"
"(-40, 60, -8, 180)","[-37.04400896728653, -205.9287744141298, 32]"
"(-10, 70, 3, 150)","[12.957287260854779, 0, 1]"
"(-10, 70, 4, 150)","[13.983549341835193, 0, 1]"
"(-20, 60, 5, 140)","[15.924815649189334, 0, 1]"
"(-20, 50, 7, 130)","[8.506664908797836, 0, 1]"
"(-30, 40, 8, 120)","[5.564799999998948, 0, 1]"
"(-30, 30, 9, 110)","[-556.4799999998949, 0, 1]"
"(-40, 20, 10, 100)","[-463.2144257513844, 0, 1]"
"(-47, 60, 4, 80)","[175.67158749708258, 0, 3]"
"(90, 40, -9, 0)","[191.84801740663056, 0, 9]"
"(70, 70, -5, 0)","[188.17811029125008, 0, 9]"
"(50, 80, 0, 0)","[187.44063441262952, 0, 9]"
"(30, 70, 5, 0)","[186.6139561094262, 0, 9]"
"(-45, 50, 5, 60)","[162.70708642706686, 0, 5]"
"(-43, 60, 5, -60)","[181.34562095678388, 0, 94]"
"(-43, 90, 2, 110)","[196.04733658345216, 0, 65]"
"(-40, 90, -3, 120)","[195.96793331590533, 0, 23]"
"(-20, 90, -1, -20)","[191.55142041560975, 0, 91]"
"(-40, 80, 4, -30)","[188.54381108262115, 0, 91]"
"(-47, 70, 6, -40)","[188.10878505767317, 0, 71]"
"(-43, 50, -9, -70)","[190.59926637739215, 0, 116]"
"(-43, 60, 3, 20)","[137.73368919222457, 0, 2]"
"(-43, 60, -8, -60)","[191.5505021641393, 0, 96]"
"(-47, 70, -7, -60)","[190.38151257630176, 0, 21]"
"(-43, 50, 5, -50)","[182.29414918942456, 0, 33]"
"(-20, 30, -9, 130)","[162.30513842656472, 0, 49]"
"(-40, 60, -4, 160)","[166.89203103520614, 0, 49]"
"(-10, 30, 4, -90)","[-476.8021644515203, 167.0776610058487, 49]"
"(-43, 70, -2, -50)","[139.83472868387105, 0, 6]"
"(-47, 70, -1, -50)","[64.9996313496419, 0, 2]"
"(-30, 30, 7, -100)","[-442.0566827358183, 168.48725903817044, 28]"
"(-43, 50, -7, -80)","[127.8719586243581, 0, 6]"
"(-47, 60, -6, -80)","[50.998210494731325, 0, 3]"
"(-40, 80, -9, 180)","[-1121.5566153241107, -1662.5348115720499, 32]"
"(-40, 90, -8, 180)","[-1321.0556409885642, -1109.3009692082665, 21]"
"(-40, 100, -7, 180)","[-555.1999999998944, 188.3152817611872, 5]"
"(-43, 100, -6, 180)","[-303.56363848395574, -109.75746584514401, 5]"
"(-47, 80, -5, 180)","[-233.13721639790916, -280.67987987176366, 22]"
"(-41, 50, 6, 160)","[44.062798562510125, 0, 2]"
"(-45, 40, 7, 150)","[58.864053542805564, 0, 2]"
"(-49, 30, 8, 150)","[104.6844040164098, 0, 1]"
"(-43, 80, -3, -40)","[177.2259326907147, 0, 10]"
"(-47, 80, -2, -40)","[184.2983981107288, 0, 23]"
"(-47, 50, -7, 160)","[-270.63765034130296, -403.9699604964698, 18]"
"(-45, 60, -6, 80)","[90.9113593784551, 0, 3]"
"(-10, 30, -9, -50)","[173.45722076130576, 0, 6]"
"(-30, 60, -4, -20)","[169.97793332350267, 0, 6]"
"(-30, 60, -5, 0)","[159.4366189290289, 0, 5]"
"(-43, 70, -1, 10)","[130.65512213753942, 0, 5]"
"(-47, 70, 0, 10)","[166.33827889480168, 0, 5]"
"(-47, 90, -5, 160)","[-22.936391226125536, -648.8137933783781, 80]"
"(-47, 70, 4, -40)","[187.40810256612627, 0, 38]"
"(-40, 60, -9, 110)","[124.40773613548009, 0, 17]"
"(-43, 70, -8, 120)","[49.48717874557483, 0, 1]"
"(-47, 40, 8, 170)","[194.7334173694619, 0, 15]"
"(-20, 50, 6, 170)","[-299.82656491572084, -369.17136036640863, 19]"
"(-30, 50, -9, 170)","[63.35098326980505, 0, 15]"
"(-47, 80, -4, 180)","[-111.79796770133481, -593.7170271028872, 48]"
"(-30, 30, 9, 40)","[-554.0799999998941, 70.40114334401225, 2]"
"(-10, 30, 2, 20)","[183.93422553223124, 0, 5]"
"(-41, 70, -2, 60)","[182.10408373307087, 0, 8]"
"(-43, 60, 6, 110)","[196.7361499168893, 0, 23]"
"(-40, 40, -7, 50)","[195.34727936013343, 0, 29]"
"(-30, 80, -8, 170)","[-790.049953487712, -868.8968755911575, 8]"
"(-45, 70, -4, 10)","[94.23702082348987, 0, 3]"
"(-10, 50, -9, 120)","[188.70439138733948, 0, 71]"
"(-30, 80, -4, 150)","[192.10201934396602, 0, 71]"
"(-47, 80, -5, 140)","[80.85488392303354, 0, 120]"
"(-10, 60, -1, 110)","[188.71826704951815, 0, 51]"
"(-30, 50, 4, 100)","[183.2325283786133, 0, 51]"
"(-10, 50, 4, 150)","[50.63931708673899, 0, 101]"
"(-20, 50, -9, 150)","[93.13391127242745, 0, 94]"
"(-40, 70, -6, 170)","[78.9206576896528, 0, 206]"
"(-45, 70, -4, 170)","[53.23770881779929, 0, 13]"
"(-49, 70, -3, 170)","[78.57212959898804, 0, 7]"
"(-43, 90, 2, 20)","[192.88404236122142, 0, 38]"
"(-40, 50, 7, 170)","[-209.32756294564243, -522.7653482896458, 45]"
"(-43, 30, 9, 150)","[-985.4659665813456, -1189.7671431095482, 16]"
"(-47, 20, 10, 140)","[-553.0034515458012, -786.3563743163166, 14]"
"(-43, 60, -9, 120)","[47.741441876121506, 0, 5]"
"(-20, 60, -8, 170)","[131.7132059270872, 0, 67]"
"(-10, 40, -8, -80)","[136.44166905084901, 0, 11]"
"(-47, 60, 3, -60)","[48.15242466555803, 0, 1]"
"(-30, 50, -6, 80)","[178.0193259838398, 0, 5]"
"(-30, 50, -9, 150)","[77.8227119893031, 0, 88]"
"(-40, 80, -5, 170)","[56.75750069181614, 0, 61]"
"(-47, 90, -3, 180)","[-1.620358081036334, -177.2502452570928, 27]"
"(-43, 80, 4, -50)","[184.53917190902195, 0, 44]"
"(-47, 50, 6, -80)","[150.74297281603978, 0, 45]"
"(-45, 70, -3, 10)","[147.9955734916762, 0, 7]"
"(90, 180, -8, 0)","[-430.13300992431573, -766.536475083608, 91]"
"(30, 180, 6, 0)","[-1864.6753504667172, -1768.2691566505855, 59]"
"(20, 170, 8, 0)","[110.18066051737783, 0, 1]"
"(-43, 60, -9, 110)","[32.139095448594155, 0, 5]"
"(-10, 90, 0, 120)","[180.63615539571998, 0, 47]"
"(-30, 70, 5, 110)","[172.54750751257527, 0, 78]"
"(-43, 30, 10, 70)","[-500.8674892700981, 0, 2]"
"(100, 70, -9, 0)","[98.49113582519892, 0, 1]"
"(-43, 90, -9, 180)","[-1069.966049100807, -1131.270698918597, 18]"
"(-47, 90, -8, 180)","[-343.24456430801945, -656.4305198744122, 11]"
"(90, 240, -5, 0)","[19.128580066459758, 0, 2]"
"(80, 240, -4, 0)","[-12.712376818284858, -245.5049730605462, 10]"
"(80, 240, -3, 0)","[-5.6230029840898625, 0, 5]"
"(80, 240, -2, 0)","[21.349311469317996, 0, 3]"
"(70, 240, -1, 0)","[-76.8056166736826, -386.3710719616483, 5]"
"(70, 240, 0, 0)","[16.61654821906501, 0, 3]"
"(60, 240, 1, 0)","[-5.105303139454852, -103.18934880939341, 7]"
"(60, 240, 2, 0)","[-163.43178548671878, 0, 3]"
"(60, 240, 3, 0)","[-359.8364856252684, -506.23999999987944, 3]"
"(50, 240, 4, 0)","[-113.78876928118176, 0, 1]"
"(-20, 80, 4, 30)","[187.01927761320871, 0, 24]"
"(-43, 60, 4, -50)","[155.00561113915134, 0, 14]"
"(-43, 50, 7, -90)","[144.8239181437332, 0, 12]"
"(-47, 80, -5, 170)","[-88.4037327718681, -663.0172055382302, 20]"
"(-30, 60, 6, 180)","[-59.666405484725566, -177.9912416706357, 21]"
"(-40, 50, 8, 160)","[-36.918685342942155, -347.8162518444803, 20]"
"(-40, 40, 9, 150)","[-482.8362288045457, -566.0820301733073, 16]"
"(-43, 30, 10, 140)","[-665.4774786551916, -617.3400738591567, 15]"
"(-45, 40, -8, 40)","[58.2307956725339, 0, 1]"
"(-49, 50, -7, 50)","[100.4842144773924, 0, 1]"
"(-47, 60, 4, -60)","[128.58756404731508, 0, 4]"
"(20, 180, 5, 0)","[157.11042479966963, 0, 2]"
"(-20, 60, -3, -40)","[181.39622741639852, 0, 10]"
"(-40, 60, 2, -40)","[173.77540612520377, 0, 10]"
"(-20, 70, 4, -70)","[169.83538134039077, 0, 23]"
"(-47, 50, -8, -90)","[159.05211200172485, 0, 18]"
"(-10, 50, 4, 180)","[-128.80416538650994, -419.9933990643049, 22]"
"(-41, 50, 6, -20)","[114.29209906694537, 0, 4]"
"(100, 170, 8, 0)","[194.72037064365855, 0, 20]"
"(-47, 70, -8, 120)","[26.602937758979987, 0, 4]"
"(-47, 70, 2, 160)","[194.15161998617407, 0, 66]"
"(-10, 50, 4, -90)","[105.88871567962049, 0, 13]"
"(-43, 80, -3, -50)","[164.27759191837396, 0, 15]"
"(-47, 80, -2, -50)","[157.2461838387343, 0, 11]"
"(100, -50, -1, 0)","[139.1887878789269, 0, 7]"
"(-43, 50, 5, -30)","[188.5800145279349, 0, 59]"
"(-43, 50, 8, 60)","[190.99384877511125, 0, 16]"
"(-47, 40, 9, 50)","[194.7298798126906, 0, 18]"
"(-43, 60, 6, 130)","[192.56010759257728, 0, 14]"
"(-10, 60, 4, 180)","[-203.04585173141942, -428.23760269212204, 24]"
"(-20, 50, -9, 180)","[146.61124471495737, 0, 111]"
"(-30, 60, -8, 180)","[68.708279225159, 0, 41]"
"(-30, 70, -7, 180)","[88.83925635444366, 0, 95]"
"(-43, 70, 1, 160)","[195.39662763632683, 0, 26]"
"(-41, 60, -5, 40)","[100.71689862609489, 0, 3]"
"(-10, 70, 2, -50)","[190.7262314236187, 0, 85]"
"(-40, 70, -8, 120)","[109.92280531173695, 0, 40]"
"(-10, 90, 1, 110)","[189.80500071068028, 0, 36]"
"(-30, 70, 6, 90)","[194.27190910449366, 0, 36]"
"(-43, 90, -8, 180)","[-316.0260483129975, -97.65365717599525, 5]"
"(-47, 90, -7, 180)","[-212.33594890463695, 0, 3]"
"(-41, 40, 8, 130)","[44.36480061339146, 0, 1]"
"(-20, 90, 2, 110)","[188.25518429023583, 0, 18]"
"(-47, 60, -8, -70)","[189.90220408551858, 0, 16]"
"(-43, 70, 1, 30)","[194.90937562290725, 0, 40]"
"(-41, 40, 8, 20)","[66.8002462901749, 0, 2]"
"(-45, 30, 9, 10)","[103.94463519551083, 0, 2]"
"(-47, 50, 8, 50)","[194.26032254765818, 0, 18]"
"(-47, 80, -3, 170)","[71.43916506265465, 0, 26]"
"(-20, 60, -4, -50)","[168.64309408252427, 0, 11]"
"(-43, 60, 3, -50)","[115.12710235476091, 0, 2]"
"(-20, 80, 2, -60)","[172.4995980427598, 0, 27]"
"(-43, 70, 1, -30)","[182.63561748987334, 0, 11]"
"(-43, 80, -3, -60)","[76.82847270411852, 0, 4]"
"(-41, 40, -9, -10)","[74.85477294909788, 0, 3]"
"(-45, 50, -8, 0)","[128.77676069898644, 0, 4]"
"(-49, 50, -7, 10)","[171.2151377538752, 0, 4]"
"(-20, 70, -9, 170)","[-906.7994571774648, -1064.9019873160844, 10]"
"(-20, 80, -8, 180)","[-989.6407603843915, -1516.0214117318972, 21]"
"(-30, 80, -7, 180)","[-243.5227560769835, -521.0512824393884, 18]"
"(-30, 90, -6, 180)","[-863.9936462004864, -1084.9254399997903, 9]"
"(-40, 90, -5, 180)","[-459.55825266603733, -1102.5995042514623, 26]"
"(-40, 100, -4, 180)","[-287.1891145740796, -189.57092379526966, 4]"
"(-20, 80, -8, 170)","[-315.9414458239488, -688.2289274069936, 5]"
"(-20, 80, -7, 180)","[-631.7110739463087, -1270.1197654312032, 13]"
"(-30, 100, -9, 180)","[-425.6123154952065, 199.6982907114909, 36]"
"(-47, 70, -7, -10)","[196.64923749863428, 0, 132]"
"(-40, 60, -8, 170)","[0.22122409340799465, -474.2735577588613, 28]"
"(-40, 40, 8, 180)","[-53.31772356041434, -184.34944393100483, 5]"
"(-40, 30, 9, 170)","[-549.4399999998927, -305.8161787596228, 2]"
"(-43, 20, 10, 160)","[-549.4399999998927, 0, 1]"
"(-47, 10, 10, 150)","[159.3141369231859, 0, 3]"
"(-30, 50, -7, -80)","[77.83152040468735, 0, 7]"
"(-47, 70, -2, -60)","[86.82639339035114, 0, 6]"
"(20, -60, -4, 0)","[130.83600956316351, 0, 2]"
"(-41, 60, 4, -40)","[79.89979448454818, 0, 2]"
"(-49, 50, 6, -50)","[122.89860920207133, 0, 2]"
"(-43, 50, -9, -10)","[195.99395276676415, 0, 547]"
"(-40, 70, -6, 150)","[84.97538490633548, 0, 172]"
"(-43, 50, -8, -90)","[160.27072519442237, 0, 25]"
"(-47, 50, -7, -80)","[168.1025601494597, 0, 37]"
"(-10, 70, 2, 180)","[-166.38971842444667, -588.4054122266053, 41]"
"(-43, 60, -7, 170)","[-169.4979163110043, -383.9832708773109, 10]"
"(30, 300, -9, 0)","[-1267.17034836631, -1155.0211244355694, 17]"
"(20, 300, -8, 0)","[167.51474757257256, 0, 3]"
"(-47, 60, 4, 90)","[153.0890490751623, 0, 2]"
"(-43, 70, 1, 0)","[191.537415325896, 0, 23]"
"(-20, 80, 3, -30)","[146.1090348672074, 0, 14]"
"(-40, 50, 8, -60)","[156.25543175563527, 0, 14]"
"(-43, 80, -5, -40)","[190.16157647228997, 0, 15]"
"(-43, 100, -9, 180)","[-279.08305980839924, -732.2716870933416, 34]"
"(-47, 100, -8, 240)","[109.22396063396734, 0, 1]"
"(-47, 90, -3, 80)","[194.70754033917666, 0, 41]"
"(-43, 60, 3, 70)","[153.11864396270997, 0, 2]"
"(-20, 80, -5, -60)","[157.21273209400144, 0, 12]"
"(-20, 90, -3, -50)","[166.7185248055636, 0, 22]"
"(-40, 90, 0, -50)","[157.55518258473748, 0, 12]"
"(-40, 90, 2, -50)","[175.32836273738815, 0, 22]"
"(-47, 80, 4, -60)","[158.44353922466854, 0, 8]"
"(-20, 40, 5, 180)","[-93.478527372695, 0, 2]"
"(-41, 80, 3, 160)","[85.17541674149916, 0, 4]"
"(-49, 70, 5, 150)","[172.0982262359443, 0, 5]"
"(30, 20, 6, 0)","[189.7147398994322, 0, 79]"
"(-43, 30, -9, -30)","[189.57825352279005, 0, 13]"
"(-47, 40, -8, -20)","[194.86954557413696, 0, 14]"
"(-30, 50, -6, 160)","[147.3520871578966, 0, 11]"
"(-40, 50, -9, 130)","[8.36231818677708, -298.3634957170816, 146]"
"(-43, 70, -6, 150)","[3.9281846061555235, -307.19999999988545, 92]"
"(-40, 70, 5, 90)","[193.2180570412578, 0, 27]"
"(-40, 80, -7, 150)","[57.48227446763648, -697.4974715610435, 121]"
"(-10, 50, -7, -90)","[14.171421081904409, 0, 1]"
"(-10, 60, -6, -80)","[50.15382613859444, 0, 2]"
